id,input_text,target_text
ca5e282b-9d3b-4cac-bf9f-9a835cf3ad70,The product exceeded my expectations.,The product exceeded my expectations.
446887c6-8397-4e95-9d06-aaaaf1313826,The product exceeded my expectations.,The product exceeded my expectations
9bd9c5c6-a046-45b7-b9a2-68868eb2ce0a,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
6dce0192-ee31-4ead-a18d-d5a80f3ef1ae,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
58781c98-3bbe-4e28-8741-8ce64d663358,The service at the hotel was terrible.,The service at the hotel
e7f470e5-8b53-47a1-a12e-ac9cf2bd3302,She completed her assignment on time.,She completed her assignment on time. This happened recently and I felt it was worth mentioning.
ad2d95da-7136-4283-9be5-08a095f9b73d,She completed her assignment on time.,She completed her assignment on time
a3c456e5-6d64-4d5c-b631-416b2d83989c,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
edf48d14-af66-48d6-a232-37f63dface10,I am planning to travel next month.,I am planning to travel
468e93bc-48db-4041-ba8a-1b1a997dd85f,The service at the hotel was terrible.,The service at the hotel
d73671ec-2d9b-4128-8409-bca4685825e5,The laptop battery drains very quickly.,"In summary, The laptop battery drains very quickly."
25d955ff-2392-46ca-aea6-4ea859353c8d,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
8dfd0f9b-ac3a-4564-b6b4-8b7b722de6ac,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
3c47cfbb-4bea-4c62-81b4-68eca6d67bea,She completed her assignment on time.,"In summary, She completed her assignment on time."
7acc535d-a86c-44e6-b2f0-c509b1264dda,The product exceeded my expectations.,"In summary, The product exceeded my expectations."
030b0276-8488-42a7-abc9-89b360cfbeb8,She completed her assignment on time.,She completed her assignment on time.
5a09bd07-eae4-4890-a1bc-2ce10da13f53,He bought a new phone yesterday.,He bought a new phone
adb9a1e9-4ff8-4754-9665-8d41439d5811,I need help with my machine learning project.,I need help with my machine learning project
f365f790-93f7-4772-bf85-534bac38c5f0,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
d16e0508-5930-47f9-9b66-9213d77ad0a4,The laptop battery drains very quickly.,The laptop battery drains very
915f1d20-c4d3-4d9f-a8a3-4c0e53955d55,He bought a new phone yesterday.,He bought a new phone yesterday.
079c3401-3f6f-4b7a-a7bf-4c82ade5142c,The product exceeded my expectations.,The product was better than expected.
efff4f63-bac7-44be-ba4e-17ac7b151e41,The movie was fantastic and enjoyable.,"In summary, The movie proved to be fantastic and enjoyable."
6cf5ca3e-695f-4cd7-a1d5-0813be438f35,I need help with my machine learning project.,I need help with my machine learning project. This happened recently and I felt it was worth mentioning.
073d0e36-29f1-4591-acd0-eb662a7afb1b,The weather is cold and gloomy today.,"In summary, The weather is cold and gloomy today."
6eb61264-be6c-44f8-b909-b5d0c4f0ebe5,She completed her assignment on time.,She completed her assignment on time. This happened recently and I felt it was worth mentioning.
cb95d1da-f34c-4255-aef5-e9f5fa9ea471,I need help with my machine learning project.,I need help with my machine learning project
6a16378c-ce01-40cb-8b27-e5323b799765,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
21ecc392-cfb9-40f6-83b0-defb90c35bde,I need help with my machine learning project.,I need help with my machine learning project. It was a memorable experience overall.
5fac8e9c-bdf1-400f-88a5-20ff6bcc5206,The weather is cold and gloomy today.,The weather is cold and gloomy today. This happened recently and I felt it was worth mentioning.
b67aa576-eda1-41e4-a395-1d47883cf66c,The food in that restaurant was delicious.,The food in that restaurant
99bc630d-e637-4332-a809-cc7ff2c1a5e7,The food in that restaurant was delicious.,The food in that restaurant was delicious. This happened recently and I felt it was worth mentioning.
7d5523b1-9a6b-4196-b6fc-0d3b27c7d382,The product exceeded my expectations.,The product exceeded my expectations.
10ca2408-befb-4ce1-8739-d97e9d355785,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
c2c4c323-e651-4388-8605-d73e1d58e464,The service at the hotel was terrible.,"In summary, The service at the hotel proved to be terrible."
5000d8eb-4430-4646-a6bb-eb0ffeea1d0b,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
5753da84-85f1-4c39-a806-cd69148981a2,The movie was fantastic and enjoyable.,"In summary, The movie proved to be fantastic and enjoyable."
52171289-bff2-4f86-ba71-e8d2c01ee16d,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
e0fa42a3-10f0-4704-a276-6518ea99c325,The product exceeded my expectations.,The product exceeded my expectations.
76659613-798e-43ae-a216-9ef5475a16f8,The product exceeded my expectations.,The product exceeded my expectations.
a76df1fc-5b5f-4716-ac28-b584e7e1c4b3,The laptop battery drains very quickly.,The laptop battery drains very quickly
d2b91d94-ab30-4b80-85aa-26a4cd687ecd,I need help with my machine learning project.,I need help with my machine learning project.
adc8a488-a65e-47d5-91df-9ff20c9a50a5,The laptop battery drains very quickly.,"In summary, The laptop battery drains very quickly."
1e4f57a1-88a6-4083-ace5-3315a88f5c74,The product exceeded my expectations.,"In summary, The product exceeded my expectations."
4babb758-899c-4cf4-af66-f9e3b71fd1ba,I need help with my machine learning project.,I need help with my machine learning project. This happened recently and I felt it was worth mentioning.
df4bbd84-1b3a-4c0d-9cb2-7767e1f5dca2,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
718ae0bf-8f2e-4e2f-9374-a01357e8fab7,The weather is cold and gloomy today.,The weather is cold and gloomy today. It was a memorable experience overall.
6cd19b73-ea6d-4eda-b912-aa66ba8494de,The product exceeded my expectations.,The product exceeded my expectations. It was a memorable experience overall.
97743fce-77ab-442f-a260-179d091bce40,The service at the hotel was terrible.,The service at the hotel was very disappointing.
81dfb2fd-380a-4913-9539-129d0aa4fac5,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
3430b146-d4ac-436b-8628-d640e5c6d880,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
795660dc-7ad7-4bb7-a71f-4cec1cf10bbf,The product exceeded my expectations.,The product exceeded my expectations. It was a memorable experience overall.
213433f2-46fa-4126-9d9c-da7d6e77fc85,I need help with my machine learning project.,I need help with my machine learning project.
c4390f1b-c268-47ed-a3b3-d69c213ec906,She completed her assignment on time.,"In summary, She completed her assignment on time."
3f74ace2-2ab1-4fe3-9447-cf8dcfcf0b54,She completed her assignment on time.,She completed her assignment on time. This happened recently and I felt it was worth mentioning.
d05d5026-b3b1-4bc0-a7ad-b5bc2734945d,I am planning to travel next month.,I am planning to travel
fcc1098e-a532-4e17-97f3-5a961938831a,The service at the hotel was terrible.,The service at the hotel was really super bad.
dfbed34b-f137-4c6e-a51e-e7eb6578d850,He bought a new phone yesterday.,He bought a new phone yesterday.
0336b1af-8ae8-47ec-8e3c-dcf324f86c97,The product exceeded my expectations.,The product exceeded my expectations
acf982d4-355b-4630-a05c-2b850a2ba7b2,The product exceeded my expectations.,The product exceeded my expectations
96a933ca-ae83-49aa-bfc8-b9cb4d6819f1,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
1bf25c05-5d27-492b-921c-310c2c9aa3f4,She completed her assignment on time.,"In summary, She completed her assignment on time."
22f0fc77-324f-48c2-8355-0b2359c47f0a,The weather is cold and gloomy today.,The weather is cold and
69095150-0d0a-4fe2-abbd-fffd615ba7f3,I need help with my machine learning project.,I need help with my machine learning project. It was a memorable experience overall.
40105fd7-1fb6-44ef-a7e8-c0bf36493fb9,She completed her assignment on time.,She completed her assignment on time.
261ef8b0-9724-412b-81da-1e4e2858cf92,The service at the hotel was terrible.,The service at the hotel
58127be7-1eb3-406a-b7c5-c06adcbc2339,I need help with my machine learning project.,I need help with my machine learning project. It was a memorable experience overall.
fce2cd73-8c26-41cc-827a-160fc526fbec,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
1be09dca-34d2-4874-8cd4-e0ca1cf60630,The service at the hotel was terrible.,The service at the hotel was very disappointing.
779b59c9-04e4-4a56-af19-aa0fbde73fab,The service at the hotel was terrible.,The service at the hotel
ad793a38-3c40-4e69-b280-07e51ea19413,The food in that restaurant was delicious.,The food in that restaurant was tasty.
c65475b4-7569-4074-a9a2-3699dea0841c,The laptop battery drains very quickly.,The laptop battery runs out fast.
a4a7a69d-f7b2-4072-ab07-3be02843374d,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
b5969b8e-13fc-4cec-9c98-9cc0e7bcc3d1,She completed her assignment on time.,She completed her assignment on time. This happened recently and I felt it was worth mentioning.
f1aa7e6c-2758-448d-8b5c-839032b2985e,I need help with my machine learning project.,I need help with my
6e65a956-a299-45f8-80c5-522c0cafc869,The movie was fantastic and enjoyable.,The movie was really fantastic and enjoyable.
fdfa3f6b-bafb-48bc-9765-4726069293de,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
1f33a2ea-9331-4c7c-8822-b6f771a1a292,The product exceeded my expectations.,"In summary, The product exceeded my expectations."
f11230f5-a622-43a1-afec-ddc9128d5227,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
7fdabba7-fdde-489c-b258-c3e18239d55e,I need help with my machine learning project.,I need help with my machine learning project
bd42eb27-c1ed-4ac4-a85b-c72a2060831b,The movie was fantastic and enjoyable.,The movie was really fantastic and enjoyable.
73f4fded-16ae-4c1f-b0d7-c75651772739,She completed her assignment on time.,"In summary, She completed her assignment on time."
c40bc8bc-7e9b-4ea7-9c4f-ce34e13e0b66,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
92830b78-88c2-414c-b8b0-5c634349407a,The laptop battery drains very quickly.,The laptop battery drains very quickly
3c5143a0-4ba3-44fa-9c51-b007c0ed1f50,The movie was fantastic and enjoyable.,"In summary, The movie proved to be fantastic and enjoyable."
4d17aadc-bee4-4efa-9aa2-4bc584ce8cb3,She completed her assignment on time.,She completed her assignment on time.
4a12ab3f-4379-4931-8806-91a17ca60d49,The service at the hotel was terrible.,The service at the hotel was terrible. This happened recently and I felt it was worth mentioning.
778efa64-0c7b-40cd-8ae0-50fa2adb9e1a,I need help with my machine learning project.,I need help with my
f6254c9f-857f-4a16-abd9-f7ceacf8cf76,The food in that restaurant was delicious.,The food in that restaurant was delicious. This happened recently and I felt it was worth mentioning.
5e54be66-6683-4e66-ae88-f42749aba8fa,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
c40b03cc-c817-4a84-9a45-b6cb0eae4495,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
108a518d-5261-4691-be26-1dc9a7f75e0c,I am planning to travel next month.,I am planning to travel next month. It was a memorable experience overall.
7930634b-3dd2-42dc-ad6d-ba418a055292,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
986fe36f-292e-4a98-8287-1c49b052feda,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
69ce75d8-37c0-4864-911b-9f8ac1a7eef4,He bought a new phone yesterday.,He bought a new phone
b8c924a0-9851-4ec0-92cd-966539e83b66,The weather is cold and gloomy today.,The weather is cold and gloomy today. It was a memorable experience overall.
076db508-9e8a-44a1-8310-e79ff62d759a,The product exceeded my expectations.,The product exceeded my expectations.
8eb6f466-c73e-4f7a-9f06-5ff0848060ba,The product exceeded my expectations.,The product exceeded my expectations.
e144bead-c863-4d2c-8ecf-910e796d8fb9,She completed her assignment on time.,She completed her assignment on time.
ef888028-01b8-461b-a0d8-3dea9d535257,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
4c071b7e-423d-4ef2-862a-2b8c884c6d8d,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
